sentence,label,concept,category,feature,id
a yacht is grown.,0,yacht,water vehicle,is grown,15239
a hoe is grown.,0,hoe,tool,is grown,15240
a lamp is grown.,0,lamp,furniture,is grown,15241
a lamb is grown.,0,lamb,animal,is grown,15242
a sink is grown.,0,sink,container,is grown,15243
an oak tree is grown.,0,oak,tree,is grown,15244
a eucalyptus tree is grown.,0,eucalyptus,tree,is grown,15245
a radio is grown.,0,radio,appliance,is grown,15246
a rollerskate is grown.,0,rollerskate,toy,is grown,15247
a cricket is grown.,0,cricket,invertebrate,is grown,15248
an arm is grown.,0,arm,body part,is grown,15249
a bee is grown.,0,bee,invertebrate,is grown,15250
a scarf is grown.,0,scarf,clothing,is grown,15251
a slug is grown.,0,slug,invertebrate,is grown,15252
a wasp is grown.,0,wasp,invertebrate,is grown,15253
a zebra is grown.,0,zebra,animal,is grown,15254
a bolt is grown.,0,bolt,tool,is grown,15255
a parka is grown.,0,parka,clothing,is grown,15256
a centipede is grown.,0,centipede,invertebrate,is grown,15257
a bag is grown.,0,bag,container,is grown,15258
butter is grown.,0,butter,food,is grown,15259
an elm tree is grown.,0,elm,tree,is grown,15260
a cheetah is grown.,0,cheetah,animal,is grown,15261
a chandelier is grown.,0,chandelier,furniture,is grown,15262
a puppet is grown.,0,puppet,toy,is grown,15263
a speedboat is grown.,0,speedboat,water vehicle,is grown,15264
a scorpion is grown.,0,scorpion,invertebrate,is grown,15265
a camera is grown.,0,camera,appliance,is grown,15266
a barrel is grown.,0,barrel,container,is grown,15267
a table is grown.,0,table,furniture,is grown,15268
a porcupine is grown.,0,porcupine,animal,is grown,15269
a carp is grown.,0,carp,fish,is grown,15270
a bagpipe is grown.,0,bagpipe,music,is grown,15271
a termite is grown.,0,termite,invertebrate,is grown,15272
a cake is grown.,0,cake,food,is grown,15273
chocolate is grown.,0,chocolate,food,is grown,15274
a bookcase is grown.,0,bookcase,furniture,is grown,15275
an armor is grown.,0,armor,clothing,is grown,15276
lips is grown.,0,lips,body part,is grown,15277
a magpie is grown.,0,magpie,bird,is grown,15278
a stove is grown.,0,stove,appliance,is grown,15279
a prawn is grown.,0,prawn,sea creature,is grown,15280
a rake is grown.,0,rake,tool,is grown,15281
tights is grown.,0,tights,clothing,is grown,15282
a sandwich is grown.,0,sandwich,food,is grown,15283
a doll is grown.,0,doll,toy,is grown,15284
a bathtub is grown.,0,bathtub,container,is grown,15285
a rattlesnake is grown.,0,rattlesnake,animal,is grown,15286
a plow is grown.,0,plow,tool,is grown,15287
bread is grown.,0,bread,food,is grown,15288
bacon is grown.,0,bacon,food,is grown,15289
ketchup is grown.,0,ketchup,food,is grown,15290
a violin is grown.,0,violin,music,is grown,15291
a club is grown.,0,club,weapon,is grown,15292
a balloon is grown.,0,balloon,toy,is grown,15293
a cookie is grown.,0,cookie,food,is grown,15294
a jar is grown.,0,jar,container,is grown,15295
an apron is grown.,0,apron,clothing,is grown,15296
a van is grown.,0,van,vehicle,is grown,15297
a willow tree is grown.,0,willow,tree,is grown,15298
a pony is grown.,0,pony,animal,is grown,15299
an ostrich is grown.,0,ostrich,bird,is grown,15300
a mitten is grown.,0,mitten,clothing,is grown,15301
a tray is grown.,0,tray,kitchenware,is grown,15302
yoghurt is grown.,0,yoghurt,food,is grown,15303
a llama is grown.,0,llama,animal,is grown,15304
a catapult is grown.,0,catapult,weapon,is grown,15305
a millipede is grown.,0,millipede,invertebrate,is grown,15306
a harpoon is grown.,0,harpoon,weapon,is grown,15307
a soup is grown.,0,soup,food,is grown,15308
a swan is grown.,0,swan,bird,is grown,15309
a bin is grown.,0,bin,container,is grown,15310
a snail is grown.,0,snail,invertebrate,is grown,15311
a woodpecker is grown.,0,woodpecker,bird,is grown,15312
a raft is grown.,0,raft,water vehicle,is grown,15313
a bowl is grown.,0,bowl,container,is grown,15314
a parakeet is grown.,0,parakeet,bird,is grown,15315
a salmon is grown.,0,salmon,fish,is grown,15316
a yoyo is grown.,0,yoyo,toy,is grown,15317
a squid is grown.,0,squid,sea creature,is grown,15318
earmuffs is grown.,0,earmuffs,clothing,is grown,15319
a rat is grown.,0,rat,animal,is grown,15320
a bottle is grown.,0,bottle,container,is grown,15321
a spider is grown.,0,spider,invertebrate,is grown,15322
a clam is grown.,0,clam,sea creature,is grown,15323
a moose is grown.,0,moose,animal,is grown,15324
a rattle is grown.,0,rattle,toy,is grown,15325
a dagger is grown.,0,dagger,weapon,is grown,15326
a cradle is grown.,0,cradle,furniture,is grown,15327
a sycamore tree is grown.,0,sycamore,tree,is grown,15328
a raven is grown.,0,raven,bird,is grown,15329
an eye is grown.,0,eye,body part,is grown,15330
jelly is grown.,0,jelly,food,is grown,15331
a housefly is grown.,0,housefly,invertebrate,is grown,15332
a toe is grown.,0,toe,body part,is grown,15333
a nose is grown.,0,nose,body part,is grown,15334
a fir tree is grown.,0,fir,tree,is grown,15335
a butterfly is grown.,0,butterfly,invertebrate,is grown,15336
a washing machine is grown.,0,washing_machine,appliance,is grown,15337
a boat is grown.,0,boat,water vehicle,is grown,15338
lemonade is grown.,0,lemonade,drink,is grown,15339
a jug is grown.,0,jug,container,is grown,15340
a heart is grown.,0,heart,body part,is grown,15341
a frog is grown.,0,frog,animal,is grown,15342
an oyster is grown.,0,oyster,sea creature,is grown,15343
cheese is grown.,0,cheese,food,is grown,15344
a penknife is grown.,0,penknife,tool,is grown,15345
a box is grown.,0,box,container,is grown,15346
an ear is grown.,0,ear,body part,is grown,15347
a stocking is grown.,0,stocking,clothing,is grown,15348
an owl is grown.,0,owl,bird,is grown,15349
a beetle is grown.,0,beetle,invertebrate,is grown,15350
a peeler is grown.,0,peeler,kitchenware,is grown,15351
a hutch is grown.,0,hutch,container,is grown,15352
a blender is grown.,0,blender,appliance,is grown,15353
a strainer is grown.,0,strainer,kitchenware,is grown,15354
a flea is grown.,0,flea,invertebrate,is grown,15355
a veil is grown.,0,veil,clothing,is grown,15356
a birch tree is grown.,0,birch,tree,is grown,15357
a bomb is grown.,0,bomb,weapon,is grown,15358
a shirt is grown.,0,shirt,clothing,is grown,15359
a clamp is grown.,0,clamp,tool,is grown,15360
a kite is grown.,0,kite,toy,is grown,15361
a donut is grown.,0,donut,food,is grown,15362
a chopping board is grown.,0,chopping_board,kitchenware,is grown,15363
a jellyfish is grown.,0,jellyfish,sea creature,is grown,15364
a drill is grown.,0,drill,tool,is grown,15365
a glider is grown.,0,glider,vehicle,is grown,15366
a ladybird is grown.,0,ladybird,invertebrate,is grown,15367
flour is grown.,0,flour,food,is grown,15368
an ant is grown.,0,ant,invertebrate,is grown,15369
a coach is grown.,0,coach,vehicle,is grown,15370
milk is grown.,0,milk,food,is grown,15371
a sparrow is grown.,0,sparrow,bird,is grown,15372
a train is grown.,0,train,vehicle,is grown,15373
a spirit level is grown.,0,spirit_level,tool,is grown,15374
a wallet is grown.,0,wallet,container,is grown,15375
a nightingale is grown.,0,nightingale,bird,is grown,15376
a cap is grown.,0,cap,clothing,is grown,15377
a bus is grown.,0,bus,vehicle,is grown,15378
a buttercup has seeds.,1,buttercup,flower,has seeds,15647
a carnation has seeds.,1,carnation,flower,has seeds,15648
a radish has seeds.,1,radish,vegetable,has seeds,15649
a chestnut tree has seeds.,1,chestnut,tree,has seeds,15650
a blueberry has seeds.,1,blueberry,fruit,has seeds,15651
a raisin has seeds.,1,raisin,food,has seeds,15652
a daffodil has seeds.,1,daffodil,flower,has seeds,15653
rice has seeds.,1,rice,food,has seeds,15654
a pine tree has seeds.,1,pine,tree,has seeds,15655
an orange has seeds.,1,orange,fruit,has seeds,15656
a tulip has seeds.,1,tulip,flower,has seeds,15657
an eggplant has seeds.,1,eggplant,vegetable,has seeds,15658
a pineapple has seeds.,1,pineapple,fruit,has seeds,15659
a kiwi has seeds.,1,kiwi,fruit,has seeds,15660
a hyacinth has seeds.,1,hyacinth,flower,has seeds,15661
an avocado has seeds.,1,avocado,vegetable,has seeds,15662
a parsley has seeds.,1,parsley,vegetable,has seeds,15663
a peach has seeds.,1,peach,fruit,has seeds,15664
a sweet potato has seeds.,1,sweet_potato,vegetable,has seeds,15665
a garlic has seeds.,1,garlic,vegetable,has seeds,15666
an onion has seeds.,1,onion,vegetable,has seeds,15667
a leek has seeds.,1,leek,vegetable,has seeds,15668
a plum has seeds.,1,plum,fruit,has seeds,15669
a coconut has seeds.,1,coconut,fruit,has seeds,15670
an oak tree has seeds.,1,oak,tree,has seeds,15671
a eucalyptus tree has seeds.,1,eucalyptus,tree,has seeds,15672
a sunflower has seeds.,1,sunflower,flower,has seeds,15673
a nut has seeds.,1,nut,fruit,has seeds,15674
a satsuma has seeds.,1,satsuma,fruit,has seeds,15675
an orchid has seeds.,1,orchid,flower,has seeds,15676
a daisy has seeds.,1,daisy,flower,has seeds,15677
an elm tree has seeds.,1,elm,tree,has seeds,15678
a date has seeds.,1,date,fruit,has seeds,15679
a lemon has seeds.,1,lemon,fruit,has seeds,15680
an apple has seeds.,1,apple,fruit,has seeds,15681
a geranium has seeds.,1,geranium,flower,has seeds,15682
a turnip has seeds.,1,turnip,vegetable,has seeds,15683
a spinach has seeds.,1,spinach,vegetable,has seeds,15684
a tangerine has seeds.,1,tangerine,fruit,has seeds,15685
a cauliflower has seeds.,1,cauliflower,vegetable,has seeds,15686
a dandelion has seeds.,1,dandelion,flower,has seeds,15687
a broccoli has seeds.,1,broccoli,vegetable,has seeds,15688
an apricot has seeds.,1,apricot,fruit,has seeds,15689
a currant has seeds.,1,currant,food,has seeds,15690
a cucumber has seeds.,1,cucumber,vegetable,has seeds,15691
a tomato has seeds.,1,tomato,vegetable,has seeds,15692
a pea has seeds.,1,pea,vegetable,has seeds,15693
a celery has seeds.,1,celery,vegetable,has seeds,15694
a willow tree has seeds.,1,willow,tree,has seeds,15695
a banana has seeds.,1,banana,fruit,has seeds,15696
a gherkin has seeds.,1,gherkin,food,has seeds,15697
a peanut has seeds.,1,peanut,fruit,has seeds,15698
a bean has seeds.,1,bean,vegetable,has seeds,15699
an artichoke has seeds.,1,artichoke,vegetable,has seeds,15700
a marigold has seeds.,1,marigold,flower,has seeds,15701
a sultana has seeds.,1,sultana,food,has seeds,15702
a pear has seeds.,1,pear,fruit,has seeds,15703
a sycamore tree has seeds.,1,sycamore,tree,has seeds,15704
a rhubarb has seeds.,1,rhubarb,fruit,has seeds,15705
a watermelon has seeds.,1,watermelon,fruit,has seeds,15706
a brussels sprout has seeds.,1,brussels_sprout,vegetable,has seeds,15707
a fir tree has seeds.,1,fir,tree,has seeds,15708
a raspberry has seeds.,1,raspberry,fruit,has seeds,15709
a zucchini has seeds.,1,zucchini,vegetable,has seeds,15710
a rose has seeds.,1,rose,flower,has seeds,15711
a pumpkin has seeds.,1,pumpkin,vegetable,has seeds,15712
a pansy has seeds.,1,pansy,flower,has seeds,15713
a cherry has seeds.,1,cherry,fruit,has seeds,15714
a lily has seeds.,1,lily,flower,has seeds,15715
a birch tree has seeds.,1,birch,tree,has seeds,15716
a lime has seeds.,1,lime,fruit,has seeds,15717
a grapefruit has seeds.,1,grapefruit,fruit,has seeds,15718
a mushroom has seeds.,1,mushroom,vegetable,has seeds,15719
a corn has seeds.,1,corn,vegetable,has seeds,15720
a strawberry has seeds.,1,strawberry,fruit,has seeds,15721
a melon has seeds.,1,melon,fruit,has seeds,15722
an olive has seeds.,1,olive,vegetable,has seeds,15723
an asparagus has seeds.,1,asparagus,vegetable,has seeds,15724
a carrot has seeds.,1,carrot,vegetable,has seeds,15725
a grape has seeds.,1,grape,fruit,has seeds,15726
a cabbage has seeds.,1,cabbage,vegetable,has seeds,15727
a lettuce has seeds.,1,lettuce,vegetable,has seeds,15728
a potato has seeds.,1,potato,vegetable,has seeds,15729
a nectarine has seeds.,1,nectarine,fruit,has seeds,15730
a poppy has seeds.,1,poppy,flower,has seeds,15731
a mango has seeds.,1,mango,fruit,has seeds,15732
a ball has seeds.,0,ball,toy,has seeds,15733
a dice has seeds.,0,dice,toy,has seeds,15734
a tank has seeds.,0,tank,vehicle,has seeds,15735
a lobster has seeds.,0,lobster,sea creature,has seeds,15736
a basin has seeds.,0,basin,container,has seeds,15737
a finger has seeds.,0,finger,body part,has seeds,15738
a cockroach has seeds.,0,cockroach,invertebrate,has seeds,15739
a calf has seeds.,0,calf,animal,has seeds,15740
a cupboard has seeds.,0,cupboard,furniture,has seeds,15741
a wren has seeds.,0,wren,bird,has seeds,15742
an oven has seeds.,0,oven,appliance,has seeds,15743
a rocket has seeds.,0,rocket,vehicle,has seeds,15744
an emu has seeds.,0,emu,bird,has seeds,15745
a motorcycle has seeds.,0,motorcycle,vehicle,has seeds,15746
a dresser has seeds.,0,dresser,furniture,has seeds,15747
a bone has seeds.,0,bone,body part,has seeds,15748
a crab has seeds.,0,crab,sea creature,has seeds,15749
a cannon has seeds.,0,cannon,weapon,has seeds,15750
a tambourine has seeds.,0,tambourine,music,has seeds,15751
a leg has seeds.,0,leg,body part,has seeds,15752
jeans has seeds.,0,jeans,clothing,has seeds,15753
a screw has seeds.,0,screw,tool,has seeds,15754
a basket has seeds.,0,basket,container,has seeds,15755
a grasshopper has seeds.,0,grasshopper,invertebrate,has seeds,15756
a ladle has seeds.,0,ladle,kitchenware,has seeds,15757
a cage has seeds.,0,cage,container,has seeds,15758
a sledge has seeds.,0,sledge,vehicle,has seeds,15759
a mirror has seeds.,0,mirror,furniture,has seeds,15760
ham has seeds.,0,ham,food,has seeds,15761
a toad has seeds.,0,toad,animal,has seeds,15762
a pie has seeds.,0,pie,food,has seeds,15763
a bucket has seeds.,0,bucket,container,has seeds,15764
a thumb has seeds.,0,thumb,body part,has seeds,15765
cider has seeds.,0,cider,drink,has seeds,15766
a dressing gown has seeds.,0,dressing_gown,clothing,has seeds,15767
a chest of drawers has seeds.,0,chest_of_drawers,furniture,has seeds,15768
a harpsichord has seeds.,0,harpsichord,music,has seeds,15769
a caterpillar has seeds.,0,caterpillar,invertebrate,has seeds,15770
a fox has seeds.,0,fox,animal,has seeds,15771
a tongue has seeds.,0,tongue,body part,has seeds,15772
a foot has seeds.,0,foot,body part,has seeds,15773
a mussel has seeds.,0,mussel,sea creature,has seeds,15774
a dress has seeds.,0,dress,clothing,has seeds,15775
a crocodile has seeds.,0,crocodile,animal,has seeds,15776
a broom has seeds.,0,broom,tool,has seeds,15777
an eagle has seeds.,0,eagle,bird,has seeds,15778
a scalpel has seeds.,0,scalpel,tool,has seeds,15779
a skunk has seeds.,0,skunk,animal,has seeds,15780
a banjo has seeds.,0,banjo,music,has seeds,15781
a hair has seeds.,0,hair,body part,has seeds,15782
a scallop has seeds.,0,scallop,sea creature,has seeds,15783
a worm has seeds.,0,worm,invertebrate,has seeds,15784
a hoe has seeds.,0,hoe,tool,has seeds,15785
a lamp has seeds.,0,lamp,furniture,has seeds,15786
a lamb has seeds.,0,lamb,animal,has seeds,15787
a helmet has seeds.,0,helmet,clothing,has seeds,15788
a sink has seeds.,0,sink,container,has seeds,15789
a rollerskate has seeds.,0,rollerskate,toy,has seeds,15790
a cricket has seeds.,0,cricket,invertebrate,has seeds,15791
